Unnamed: 0,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,geometry,UIDENTSTLA,LICHT,STRZUSTAND,Date,fatal,serious_injury,minor_injury,Bicycles,Latitude,Longitude,index_right
163318,11646.0,3,2,41,1,2017,3,19,5,3,0,7,,,1,0,0,0,,0,548462.6773,5806204.0905,9.712366898,52.403924367,POINT (9.712366898000001 52.403924367),03170302313426654931,2.0,1.0,2017-03-01 19:00:00,0,0,1,1,52.403924367,9.712366898,0
163408,11736.0,3,2,41,1,2017,3,13,2,3,5,3,,,1,1,0,0,,0,547457.9995,5802974.0006,9.697142414,52.374974899,POINT (9.697142414 52.374974899),03170313313601115271,0.0,0.0,2017-03-01 13:00:00,0,0,1,1,52.374974899,9.697142414,0
163413,11741.0,3,2,41,1,2017,3,13,2,3,5,3,,,1,1,0,0,,0,549838.9735,5808406.9397,9.732923923,52.423603456,POINT (9.732923923 52.423603456),03170313310112120091,0.0,0.0,2017-03-01 13:00:00,0,0,1,1,52.423603456,9.732923923,0
163636,11964.0,3,2,41,1,2017,3,16,7,3,5,3,,,1,1,0,0,,0,556487.751,5807813.2571,9.830588975,52.417620226,POINT (9.830588975 52.417620226),03170318310112362621,0.0,0.0,2017-03-01 16:00:00,0,0,1,1,52.417620226,9.830588975,0
163685,12013.0,3,2,41,1,2017,3,20,5,3,5,3,,,1,1,0,0,,0,552020.274,5799570.2985,9.763626888,52.343962694,POINT (9.763626887999999 52.343962694),03170309313501970191,2.0,0.0,2017-03-01 20:00:00,0,0,1,1,52.343962694,9.763626888,0
163689,12017.0,3,2,41,1,2017,3,13,5,3,0,1,,,1,0,0,0,,0,548925.2542,5805002.4239,9.718990264,52.393080655,POINT (9.718990264 52.393080655),03170309310112966031,0.0,1.0,2017-03-01 13:00:00,0,0,1,1,52.393080655,9.718990264,0
163794,12122.0,3,2,41,7,2017,3,11,5,3,5,3,,,1,1,0,0,,0,550201.0191,5795421.8072,9.736304345,52.306838493,POINT (9.736304345000001 52.306838493),03170316313237268691,0.0,0.0,2017-03-01 11:00:00,0,0,1,1,52.306838493,9.736304345,0
163834,12162.0,3,2,41,1,2017,3,11,3,2,5,2,,,1,0,0,0,,1,550064.8572,5805713.7294,9.735842386,52.399371977,POINT (9.735842386 52.399371977),03170307310112850141,0.0,0.0,2017-03-01 11:00:00,0,1,0,1,52.399371977,9.735842386,0
163915,12243.0,3,2,41,1,2017,3,11,2,3,5,3,,,1,1,0,0,,0,554377.4134,5806890.9403,9.799412237,52.409542989,POINT (9.799412237 52.409542989),03170306313416789531,0.0,0.0,2017-03-01 11:00:00,0,0,1,1,52.409542989,9.799412237,0
163970,12298.0,3,2,41,1,2017,3,19,3,3,5,2,,,1,1,0,0,,0,552561.2022,5798576.5689,9.771411144,52.334977861,POINT (9.771411144 52.334977861),03170314313501183471,2.0,0.0,2017-03-01 19:00:00,0,0,1,1,52.334977861,9.771411144,0
164000,12328.0,3,2,41,1,2017,3,16,3,3,3,2,,,1,1,0,0,,0,553579.1484,5802724.0739,9.787011459,52.372163662,POINT (9.787011459 52.372163662),03170328313527804251,0.0,0.0,2017-03-01 16:00:00,0,0,1,1,52.372163662,9.787011459,0
164105,12433.0,3,2,41,1,2017,3,17,2,3,5,2,,,1,1,0,0,,0,555224.6829,5806892.1446,9.811866952,52.409468948,POINT (9.811866952000001 52.409468948),03170327313416748981,0.0,0.0,2017-03-01 17:00:00,0,0,1,1,52.409468948,9.811866952,0
164392,12720.0,3,2,41,10,2017,3,15,6,3,5,2,,,1,1,0,0,,0,548298.335,5809297.938,9.710398221,52.431751432,POINT (9.710398221 52.431751432),03170324313136637591,0.0,0.0,2017-03-01 15:00:00,0,0,1,1,52.431751432,9.710398221,0
164404,12732.0,3,2,41,9,2017,3,9,5,2,0,1,,,1,0,0,0,,0,555361.6892,5795348.8594,9.811976652,52.305686685,POINT (9.811976652 52.305686685),03170330313535896981,0.0,1.0,2017-03-01 09:00:00,0,1,0,1,52.305686685,9.811976652,0
164425,12753.0,3,2,41,10,2017,3,14,5,2,6,4,,,1,0,1,0,,0,549726.14,5809486.081,9.731425324,52.433314743,POINT (9.731425324 52.433314743),03170330310112912631,0.0,0.0,2017-03-01 14:00:00,0,1,0,1,52.433314743,9.731425324,0
164524,12852.0,3,2,41,1,2017,3,18,4,3,5,3,,,1,1,0,0,,0,549284.5954,5803287.6415,9.724018336,52.377633129,POINT (9.724018336 52.377633129),03170329310112864941,0.0,0.0,2017-03-01 18:00:00,0,0,1,1,52.377633129,9.724018336,0
164615,12943.0,3,2,41,1,2017,3,16,3,3,0,3,,,1,1,0,0,,0,551662.7177,5802498.04,9.758829366,52.370315785,POINT (9.758829366000001 52.370315785),03170321313526489221,0.0,0.0,2017-03-01 16:00:00,0,0,1,1,52.370315785,9.758829366,0
164625,12953.0,3,2,41,15,2017,3,17,3,2,0,1,,,1,0,0,0,,0,543245.5443,5805290.7584,9.635566198,52.396150882,POINT (9.635566197999999 52.396150882),03170321310112492691,0.0,0.0,2017-03-01 17:00:00,0,1,0,1,52.396150882,9.635566198,0
164626,12954.0,3,2,41,1,2017,3,10,3,2,6,4,,,1,0,1,0,,0,548717.6088,5802068.8415,9.715512613,52.366727224,POINT (9.715512613 52.366727224),03170321310112467921,0.0,0.0,2017-03-01 10:00:00,0,1,0,1,52.366727224,9.715512613,0
164673,13001.0,3,2,41,5,2017,4,6,5,3,5,3,,,1,1,0,0,,0,541407.61,5810107.96,9.609152827,52.439598734,POINT (9.609152827000001 52.439598734),03170420313201745831,0.0,0.0,2017-04-01 06:00:00,0,0,1,1,52.439598734,9.609152827,0
164699,13027.0,3,2,41,1,2017,4,17,2,3,3,2,,,1,1,0,0,,0,550034.4728,5805209.255,9.735320456,52.394839729,POINT (9.735320456 52.394839729),03170410313426392181,0.0,0.0,2017-04-01 17:00:00,0,0,1,1,52.394839729,9.735320456,0
164700,13028.0,3,2,41,1,2017,4,16,2,3,0,3,,,1,0,0,0,,1,552199.6951,5799213.6936,9.766205011,52.340739899,POINT (9.766205011 52.340739899),03170410310112392781,0.0,0.0,2017-04-01 16:00:00,0,0,1,1,52.340739899,9.766205011,0
164709,13037.0,3,2,41,1,2017,4,11,1,3,5,3,,,1,1,0,0,,0,551958.2431,5799634.1363,9.762726274,52.344542453,POINT (9.762726274 52.344542453),03170423313501822321,0.0,0.0,2017-04-01 11:00:00,0,0,1,1,52.344542453,9.762726274,0
164742,13070.0,3,2,41,1,2017,4,11,2,3,5,2,,,1,1,0,0,,0,554383.4733,5806853.2714,9.799495193,52.409203764,POINT (9.799495193 52.409203764),03170424310112907191,0.0,0.0,2017-04-01 11:00:00,0,0,1,1,52.409203764,9.799495193,0
164924,13252.0,3,2,41,1,2017,4,13,7,3,4,6,,,1,0,0,0,,0,550080.1775,5805799.5146,9.736080374,52.400141751,POINT (9.736080374 52.400141751),03170408310112304791,0.0,0.0,2017-04-01 13:00:00,0,0,1,1,52.400141751,9.736080374,0
165122,13450.0,3,2,41,1,2017,4,4,7,2,5,3,,,1,1,0,0,,0,549761.3997,5803956.3609,9.731121533,52.383601568,POINT (9.731121533 52.383601568),03170415310112573921,2.0,1.0,2017-04-01 04:00:00,0,1,0,1,52.383601568,9.731121533,0
165290,13618.0,3,2,41,1,2017,4,16,5,3,0,1,,,1,0,0,0,,0,551432.367,5802473.165,9.755442447,52.370113842,POINT (9.755442447 52.370113842),03170413310112537021,0.0,0.0,2017-04-01 16:00:00,0,0,1,1,52.370113842,9.755442447,0
165296,13624.0,3,2,41,1,2017,4,13,5,3,2,6,,,1,0,0,0,,0,549853.9593,5802345.0919,9.732241725,52.36910841,POINT (9.732241725 52.36910841),03170413310112530111,0.0,0.0,2017-04-01 13:00:00,0,0,1,1,52.36910841,9.732241725,0
165299,13627.0,3,2,41,1,2017,4,11,5,3,5,2,,,1,1,0,0,,0,549807.4373,5802377.2514,9.731563259,52.369401744,POINT (9.731563259 52.369401744),03170413310112524911,0.0,0.0,2017-04-01 11:00:00,0,0,1,1,52.369401744,9.731563259,0
165345,13673.0,3,2,41,1,2017,4,16,3,3,3,6,,,1,0,0,0,,0,551189.4469,5801190.4119,9.751679013,52.358605123,POINT (9.751679013 52.358605123),03170404313526130371,0.0,0.0,2017-04-01 16:00:00,0,0,1,1,52.358605123,9.751679013,0
165346,13674.0,3,2,41,1,2017,4,6,3,3,4,2,,,1,1,0,0,,0,558674.4813,5803772.6182,9.862030333,52.381067388,POINT (9.862030333 52.381067388),03170404313516092211,1.0,0.0,2017-04-01 06:00:00,0,0,1,1,52.381067388,9.862030333,0
165347,13675.0,3,2,41,1,2017,4,16,3,3,5,3,,,1,1,0,0,,0,548839.3387,5805283.7049,9.717768807,52.395616944,POINT (9.717768807000001 52.395616944),03170404313426177971,0.0,0.0,2017-04-01 16:00:00,0,0,1,1,52.395616944,9.717768807,0
165361,13689.0,3,2,41,1,2017,4,10,3,2,8,1,,,1,0,0,0,,0,549005.1031,5802173.5459,9.719749962,52.367642847,POINT (9.719749962 52.367642847),03170404310112115051,0.0,0.0,2017-04-01 10:00:00,0,1,0,1,52.367642847,9.719749962,0
165363,13691.0,3,2,41,1,2017,4,10,3,3,5,2,,,1,1,0,0,,0,551873.7099,5802522.4424,9.761931928,52.370515217,POINT (9.761931927999999 52.370515217),03170404310112111571,0.0,0.0,2017-04-01 10:00:00,0,0,1,1,52.370515217,9.761931928,0
165478,13806.0,3,2,41,1,2017,4,19,3,3,5,3,,,1,1,0,0,,0,549211.0742,5803431.0927,9.722959423,52.378929318,POINT (9.722959423000001 52.378929318),03170411310112460481,0.0,0.0,2017-04-01 19:00:00,0,0,1,1,52.378929318,9.722959423,0
165502,13830.0,3,2,41,1,2017,5,17,5,3,5,3,,,1,1,0,0,,0,556345.08,5799632.31,9.827115985,52.344092846,POINT (9.827115985000001 52.344092846),03170504310112367871,0.0,1.0,2017-05-01 17:00:00,0,0,1,1,52.344092846,9.827115985,0
165572,13900.0,3,2,41,1,2017,5,5,2,3,0,1,,,1,0,0,0,,0,548891.402,5802121.9479,9.718072627,52.367189155,POINT (9.718072627 52.367189155),03170501313601195071,1.0,0.0,2017-05-01 05:00:00,0,0,1,1,52.367189155,9.718072627,0
165574,13902.0,3,2,41,14,2017,5,12,2,3,5,2,,,1,1,0,0,,0,545222.428,5796379.1706,9.663417014,52.315877655,POINT (9.663417014 52.315877655),03170501313236201131,0.0,0.0,2017-05-01 12:00:00,0,0,1,1,52.315877655,9.663417014,0
165607,13935.0,3,2,41,1,2017,5,12,1,2,5,3,,,1,1,0,0,,0,554719.669,5806727.4933,9.804416532,52.408039567,POINT (9.804416531999999 52.408039567),03170507310112467721,0.0,0.0,2017-05-01 12:00:00,0,1,0,1,52.408039567,9.804416532,0
165780,14108.0,3,2,41,8,2017,5,10,7,3,5,2,,,1,1,0,0,,0,559065.2924,5809755.3702,9.86882739,52.434806132,POINT (9.86882739 52.434806132),03170513313117752641,0.0,0.0,2017-05-01 10:00:00,0,0,1,1,52.434806132,9.86882739,0
165953,14281.0,3,2,41,14,2017,5,15,6,3,5,3,,,1,1,0,0,,0,545608.991,5799784.161,9.669549548,52.346455982,POINT (9.669549548000001 52.346455982),03170512313236730241,0.0,0.0,2017-05-01 15:00:00,0,0,1,1,52.346455982,9.669549548,0
165954,14282.0,3,2,41,1,2017,5,9,5,3,5,2,,,1,1,0,0,,0,549584.3072,5802898.5916,9.728363342,52.374108655,POINT (9.728363342 52.374108655),03170504313607338161,0.0,0.0,2017-05-01 09:00:00,0,0,1,1,52.374108655,9.728363342,0
165966,14294.0,3,2,41,1,2017,5,10,3,2,5,3,,,1,1,0,0,,0,545849.976,5801145.77,9.673272966,52.358676473,POINT (9.673272966000001 52.358676473),03170509310112560481,0.0,0.0,2017-05-01 10:00:00,0,1,0,1,52.358676473,9.673272966,0
166067,14395.0,3,2,41,1,2017,4,20,5,3,5,3,,,1,1,0,0,,0,543582.0452,5807282.1896,9.64077065,52.414026711,POINT (9.64077065 52.414026711),03170427313636083011,0.0,0.0,2017-04-01 20:00:00,0,0,1,1,52.414026711,9.64077065,0
